,district,visitor_type,time_slot,day_type,year,month,week,female,male,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70+,inc_alto,inc_bajo,inc_medio,inc_medio-alto,total_visitors
2012,3500603,Excursionista,T1,Laborable,2019.0,4.0,17.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
2013,3500603,Excursionista,T1,Laborable,2019.0,4.0,18.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
2014,3500603,Excursionista,T1,Laborable,2019.0,7.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,35.0
2015,3500603,Excursionista,T1,Laborable,2019.0,9.0,36.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0
2016,3500603,Excursionista,T1,Laborable,2019.0,9.0,38.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
2017,3500603,Excursionista,T1,Laborable,2019.0,9.0,40.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0
2018,3500603,Excursionista,T1,Laborable,2019.0,12.0,50.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2019,3500603,Excursionista,T3,Fin Semana,2019.0,3.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0
2020,3500603,Excursionista,T3,Fin Semana,2019.0,4.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0
2021,3500603,Excursionista,T3,Laborable,2019.0,6.0,23.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
2022,3500603,Excursionista,T3,Laborable,2019.0,8.0,32.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0
2023,3500603,Excursionista,T4,Fin Semana,2019.0,4.0,15.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0
2024,3500603,Excursionista,T4,Fin Semana,2019.0,5.0,21.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2025,3500603,Excursionista,T4,Fin Semana,2019.0,7.0,27.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2026,3500603,Excursionista,T4,Fin Semana,2019.0,10.0,44.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
2027,3500603,Excursionista,T4,Fin Semana,2019.0,12.0,52.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0
2028,3500603,Excursionista,T4,Laborable,2019.0,11.0,46.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0
2029,3500603,Excursionista,T4,Laborable,2019.0,12.0,1.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
2030,3500603,Excursionista,T5,Fin Semana,2019.0,10.0,41.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
2031,3500603,Excursionista,T5,Fin Semana,2019.0,12.0,52.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
2032,3500603,Excursionista,T5,Laborable,2019.0,2.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0
2033,3500603,Excursionista,T5,Laborable,2019.0,11.0,47.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
2034,3500603,Excursionista,T6,Fin Semana,2019.0,1.0,4.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
2035,3500603,Excursionista,T6,Fin Semana,2019.0,7.0,27.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2036,3500603,Excursionista,T6,Fin Semana,2019.0,7.0,30.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0
2037,3500603,Excursionista,T6,Fin Semana,2019.0,7.0,31.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0
2038,3500603,Excursionista,T6,Fin Semana,2019.0,9.0,38.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2039,3500603,Excursionista,T6,Fin Semana,2019.0,10.0,44.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
2040,3500603,Excursionista,T6,Fin Semana,2019.0,11.0,45.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
2041,3500603,Excursionista,T6,Fin Semana,2019.0,11.0,48.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0
2042,3500603,Excursionista,T6,Fin Semana,2019.0,12.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,26.0
2043,3500603,Excursionista,T6,Laborable,2019.0,4.0,16.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,41.0
2044,3500603,Excursionista,T6,Laborable,2019.0,12.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0
2045,3500603,Turista,T1,Fin Semana,2019.0,3.0,12.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
2046,3500603,Turista,T1,Fin Semana,2019.0,4.0,17.0,65.0,49.0,27.0,57.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,99.0,114.0
2047,3500603,Turista,T1,Fin Semana,2019.0,6.0,24.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
2048,3500603,Turista,T1,Fin Semana,2019.0,7.0,30.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0
2049,3500603,Turista,T1,Fin Semana,2019.0,8.0,34.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
2050,3500603,Turista,T1,Fin Semana,2019.0,9.0,37.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2051,3500603,Turista,T1,Fin Semana,2019.0,9.0,39.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2052,3500603,Turista,T1,Fin Semana,2019.0,10.0,41.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0
2053,3500603,Turista,T1,Fin Semana,2019.0,10.0,43.0,57.0,141.0,20.0,93.0,43.0,42.0,0.0,0.0,128.0,0.0,70.0,0.0,198.0
2054,3500603,Turista,T1,Fin Semana,2019.0,11.0,48.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0
2055,3500603,Turista,T1,Fin Semana,2019.0,12.0,1.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2056,3500603,Turista,T1,Fin Semana,2019.0,12.0,49.0,37.0,18.0,0.0,37.0,0.0,0.0,18.0,0.0,0.0,0.0,55.0,0.0,55.0
2057,3500603,Turista,T1,Laborable,2019.0,4.0,18.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
2058,3500603,Turista,T1,Laborable,2019.0,9.0,39.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2059,3500603,Turista,T1,Laborable,2019.0,9.0,40.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2060,3500603,Turista,T1,Laborable,2019.0,11.0,46.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2061,3500603,Turista,T1,Laborable,2019.0,12.0,1.0,592.0,237.0,257.0,185.0,187.0,96.0,58.0,46.0,324.0,17.0,177.0,311.0,829.0
2062,3500603,Turista,T1,Laborable,2019.0,12.0,49.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,18.0
2063,3500603,Turista,T1,Laborable,2019.0,12.0,52.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0
2064,3500603,Turista,T2,Fin Semana,2019.0,3.0,12.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
2065,3500603,Turista,T2,Fin Semana,2019.0,7.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0
2066,3500603,Turista,T2,Fin Semana,2019.0,10.0,41.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
2067,3500603,Turista,T2,Fin Semana,2019.0,11.0,48.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2068,3500603,Turista,T2,Fin Semana,2019.0,12.0,49.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
2069,3500603,Turista,T2,Laborable,2019.0,3.0,11.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0
2070,3500603,Turista,T2,Laborable,2019.0,11.0,47.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2071,3500603,Turista,T2,Laborable,2019.0,11.0,48.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2072,3500603,Turista,T2,Laborable,2019.0,12.0,49.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
2073,3500603,Turista,T3,Fin Semana,2019.0,2.0,8.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0
2074,3500603,Turista,T3,Fin Semana,2019.0,5.0,20.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0
2075,3500603,Turista,T3,Fin Semana,2019.0,9.0,37.0,0.0,103.0,0.0,0.0,74.0,0.0,29.0,0.0,0.0,0.0,29.0,74.0,103.0
2076,3500603,Turista,T3,Fin Semana,2019.0,9.0,38.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2077,3500603,Turista,T3,Fin Semana,2019.0,10.0,41.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0
2078,3500603,Turista,T3,Laborable,2019.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,17.0
2079,3500603,Turista,T3,Laborable,2019.0,5.0,20.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0
2080,3500603,Turista,T3,Laborable,2019.0,6.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0
2081,3500603,Turista,T3,Laborable,2019.0,8.0,34.0,0.0,151.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0
2082,3500603,Turista,T3,Laborable,2019.0,9.0,38.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2083,3500603,Turista,T3,Laborable,2019.0,9.0,39.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,32.0
2084,3500603,Turista,T3,Laborable,2019.0,9.0,40.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2085,3500603,Turista,T3,Laborable,2019.0,10.0,41.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2086,3500603,Turista,T3,Laborable,2019.0,10.0,43.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0
2087,3500603,Turista,T3,Laborable,2019.0,11.0,46.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,77.0,0.0,77.0
2088,3500603,Turista,T3,Laborable,2019.0,12.0,1.0,56.0,0.0,19.0,0.0,37.0,0.0,0.0,0.0,21.0,0.0,16.0,19.0,56.0
2089,3500603,Turista,T3,Laborable,2019.0,12.0,49.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2090,3500603,Turista,T4,Fin Semana,2019.0,2.0,7.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0
2091,3500603,Turista,T4,Fin Semana,2019.0,4.0,17.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2092,3500603,Turista,T4,Fin Semana,2019.0,5.0,21.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0
2093,3500603,Turista,T4,Fin Semana,2019.0,5.0,22.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2094,3500603,Turista,T4,Fin Semana,2019.0,6.0,26.0,104.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0
2095,3500603,Turista,T4,Fin Semana,2019.0,7.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0
2096,3500603,Turista,T4,Fin Semana,2019.0,7.0,31.0,19.0,15.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0
2097,3500603,Turista,T4,Fin Semana,2019.0,8.0,32.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0
2098,3500603,Turista,T4,Fin Semana,2019.0,8.0,33.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
2099,3500603,Turista,T4,Fin Semana,2019.0,9.0,38.0,36.0,29.0,0.0,0.0,36.0,0.0,29.0,0.0,0.0,0.0,65.0,0.0,65.0
2100,3500603,Turista,T4,Fin Semana,2019.0,9.0,39.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
2101,3500603,Turista,T4,Fin Semana,2019.0,9.0,40.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0
2102,3500603,Turista,T4,Fin Semana,2019.0,10.0,42.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
2103,3500603,Turista,T4,Fin Semana,2019.0,10.0,44.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0
2104,3500603,Turista,T4,Fin Semana,2019.0,11.0,48.0,53.0,21.0,16.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0
2105,3500603,Turista,T4,Fin Semana,2019.0,12.0,52.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0
2106,3500603,Turista,T4,Laborable,2019.0,2.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0
2107,3500603,Turista,T4,Laborable,2019.0,3.0,11.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0
2108,3500603,Turista,T4,Laborable,2019.0,4.0,17.0,32.0,16.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,48.0
2109,3500603,Turista,T4,Laborable,2019.0,4.0,18.0,60.0,18.0,0.0,60.0,0.0,18.0,0.0,0.0,0.0,0.0,60.0,18.0,78.0
2110,3500603,Turista,T4,Laborable,2019.0,5.0,19.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0
2111,3500603,Turista,T4,Laborable,2019.0,5.0,22.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0
2112,3500603,Turista,T4,Laborable,2019.0,6.0,23.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0
2113,3500603,Turista,T4,Laborable,2019.0,7.0,28.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
2114,3500603,Turista,T4,Laborable,2019.0,7.0,29.0,86.0,16.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,67.0,35.0,102.0
2115,3500603,Turista,T4,Laborable,2019.0,8.0,34.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0
2116,3500603,Turista,T4,Laborable,2019.0,9.0,38.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2117,3500603,Turista,T4,Laborable,2019.0,9.0,39.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,31.0
2118,3500603,Turista,T4,Laborable,2019.0,9.0,40.0,23.0,29.0,0.0,23.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,23.0,52.0
2119,3500603,Turista,T4,Laborable,2019.0,10.0,41.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0
2120,3500603,Turista,T4,Laborable,2019.0,10.0,43.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
2121,3500603,Turista,T4,Laborable,2019.0,11.0,48.0,0.0,45.0,0.0,16.0,0.0,0.0,0.0,29.0,16.0,0.0,0.0,29.0,45.0
2122,3500603,Turista,T4,Laborable,2019.0,12.0,1.0,15.0,42.0,0.0,24.0,18.0,15.0,0.0,0.0,18.0,0.0,24.0,15.0,57.0
2123,3500603,Turista,T4,Laborable,2019.0,12.0,52.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
2124,3500603,Turista,T5,Fin Semana,2019.0,1.0,5.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,63.0
2125,3500603,Turista,T5,Fin Semana,2019.0,2.0,8.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,35.0
2126,3500603,Turista,T5,Fin Semana,2019.0,3.0,12.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
2127,3500603,Turista,T5,Fin Semana,2019.0,5.0,20.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
2128,3500603,Turista,T5,Fin Semana,2019.0,7.0,30.0,45.0,0.0,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,45.0
2129,3500603,Turista,T5,Fin Semana,2019.0,8.0,35.0,0.0,55.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,15.0,40.0,55.0
2130,3500603,Turista,T5,Fin Semana,2019.0,9.0,39.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
2131,3500603,Turista,T5,Fin Semana,2019.0,9.0,40.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
2132,3500603,Turista,T5,Fin Semana,2019.0,10.0,41.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2133,3500603,Turista,T5,Fin Semana,2019.0,12.0,1.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2134,3500603,Turista,T5,Fin Semana,2019.0,12.0,49.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2135,3500603,Turista,T5,Laborable,2019.0,3.0,12.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
2136,3500603,Turista,T5,Laborable,2019.0,4.0,16.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
2137,3500603,Turista,T5,Laborable,2019.0,4.0,17.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
2138,3500603,Turista,T5,Laborable,2019.0,4.0,18.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
2139,3500603,Turista,T5,Laborable,2019.0,8.0,32.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
2140,3500603,Turista,T5,Laborable,2019.0,8.0,33.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
2141,3500603,Turista,T5,Laborable,2019.0,8.0,34.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
2142,3500603,Turista,T5,Laborable,2019.0,9.0,38.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
2143,3500603,Turista,T5,Laborable,2019.0,9.0,40.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2144,3500603,Turista,T5,Laborable,2019.0,10.0,41.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0
2145,3500603,Turista,T5,Laborable,2019.0,10.0,42.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0
2146,3500603,Turista,T5,Laborable,2019.0,11.0,45.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2147,3500603,Turista,T5,Laborable,2019.0,11.0,46.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0
2148,3500603,Turista,T5,Laborable,2019.0,11.0,48.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0
2149,3500603,Turista,T6,Fin Semana,2019.0,4.0,17.0,56.0,19.0,27.0,48.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,46.0,75.0
2150,3500603,Turista,T6,Fin Semana,2019.0,4.0,18.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,46.0
2151,3500603,Turista,T6,Fin Semana,2019.0,6.0,23.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,33.0
2152,3500603,Turista,T6,Fin Semana,2019.0,7.0,28.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0
2153,3500603,Turista,T6,Fin Semana,2019.0,8.0,35.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
2154,3500603,Turista,T6,Fin Semana,2019.0,9.0,39.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,31.0
2155,3500603,Turista,T6,Fin Semana,2019.0,9.0,40.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0
2156,3500603,Turista,T6,Fin Semana,2019.0,10.0,43.0,15.0,72.0,31.0,19.0,22.0,0.0,15.0,0.0,65.0,0.0,22.0,0.0,87.0
2157,3500603,Turista,T6,Fin Semana,2019.0,12.0,1.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2158,3500603,Turista,T6,Laborable,2019.0,1.0,2.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
2159,3500603,Turista,T6,Laborable,2019.0,1.0,3.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
2160,3500603,Turista,T6,Laborable,2019.0,4.0,17.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0
2161,3500603,Turista,T6,Laborable,2019.0,4.0,18.0,78.0,20.0,0.0,80.0,18.0,0.0,0.0,0.0,20.0,18.0,60.0,0.0,98.0
2162,3500603,Turista,T6,Laborable,2019.0,9.0,39.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2163,3500603,Turista,T6,Laborable,2019.0,9.0,40.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,29.0
2164,3500603,Turista,T6,Laborable,2019.0,10.0,41.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0
2165,3500603,Turista,T6,Laborable,2019.0,10.0,43.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0
2166,3500603,Turista,T6,Laborable,2019.0,11.0,48.0,43.0,0.0,16.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0
2167,3500603,Turista,T6,Laborable,2019.0,12.0,1.0,54.0,0.0,38.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0
2168,3500603,Turista,T6,Laborable,2019.0,12.0,52.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
2169,3500604,Excursionista,T1,Fin Semana,2019.0,5.0,22.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0
2170,3500604,Excursionista,T1,Fin Semana,2019.0,11.0,48.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
2171,3500604,Excursionista,T1,Fin Semana,2019.0,12.0,52.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0
2172,3500604,Excursionista,T1,Laborable,2019.0,3.0,11.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0
2173,3500604,Excursionista,T1,Laborable,2019.0,6.0,25.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
